"company_id","company_name","primary_naics","naics_4digit","is_customer","scoring_path","naics_attractiveness_score","company_opportunity_score","final_score","scoring_reason","city","state","location_employee_size","sales_volume","icp_fit_score","buildings_score","revenue_score","growth_score","contact_score","icp_fit_reasoning","icp_recommendation","icp_confidence","expansion_score","churn_score","profitability_score","tickets_score","rank","has_research_doc","research_recency"
"154716955","Aire-Master of America, Inc","23899062","2389","False","Prospect","47.4","70.1","61.0","Prospect (ICP-based): 4/4 factors with data","Nixa","MO","88.0","5100084.0","65","74.8","59.3","100.0","75.0","Specialty trade services with 41 locations, strong multi-location fit despite small revenue.","Medium Priority","low","","","","","1","False",""
"172389355","Breeder's Choice Pet Foods, LLC","31111101","3111","False","Prospect","27.4","39.6","34.7","Prospect (ICP-based): 4/4 factors with data","Baldwin Park","CA","64.0","5206280.0","25","22.0","59.6","100.0","75.0","Pet food manufacturing with 2 locations, small size and wrong industry fit.","Poor Fit","low","","","","","1","False",""
"431004480","Hubbard Feeds Inc","31111903","3111","False","Prospect","27.4","75.2","56.1","Prospect (ICP-based): 4/4 factors with data","Mankato","MN","1200.0","57983852.0","70","60.9","95.5","100.0","75.0","Hubbard Feeds operates 20 locations - excellent multi-site fit (90-100 baseline for location count). Animal feed manufacturing involves machinery/conveyor cleaning and OSHA compliance needs. However, complete research failure and relatively modest revenue ($58M) for 20 locations raises questions about facility size and centralized operations sophistication.","Medium Priority","low","","","","","1","False",""
"412432098","Central Farm Service","31111903","3111","False","Prospect","27.4","73.4","55.0","Prospect (ICP-based): 4/4 factors with data","Truman","MN","256.0","43224467.0","65","67.3","91.1","100.0","75.0","Central Farm Service has excellent multi-site presence (28 locations) and NAICS 3111 (animal food manufacturing) aligns with OpenWorks' manufacturing vertical. Manufacturing facilities typically have OSHA compliance needs and machinery/conveyor cleaning requirements. However, agricultural co-op model may indicate decentralized purchasing, and web research failed to validate centralized operations.","High Priority","medium","","","","","2","False",""
"7641988","Mercer Landmark Inc","31111903","3111","False","Prospect","27.4","71.5","53.9","Prospect (ICP-based): 4/4 factors with data","Celina","OH","300.0","10066504.0","68","66.6","69.3","100.0","75.0","Strong multi-site footprint (27 locations) with centralized cooperative structure and recent facility investments, but agricultural/industrial focus creates uncertainty about typical facility service needs and procurement processes.","Medium Priority","medium","","","","","3","False",""
"805810934","PerforMix Nutrition Systems","31111903","3111","False","Prospect","27.4","66.2","50.7","Prospect (ICP-based): 4/4 factors with data","Nampa","ID","135.0","57986732.0","62","35.8","95.5","100.0","75.0","Manufacturing/nutrition systems (NAICS 31111903) fits core vertical with OSHA compliance needs. 5 locations (60-74 point range) is decent for multi-site, and $58M revenue with 135 employees shows operational scale. Growing indicator is positive, but limited research prevents validation of centralized facilities management or expansion details.","Medium Priority","medium","","","","","4","False",""
"753852259","Petsource By Scoular","31111903","3111","False","Prospect","27.4","43.9","37.3","Prospect (ICP-based): 4/4 factors with data","Omaha","NE","54.0","35837710.0","25","22.0","88.3","100.0","75.0","Small pet food manufacturer with only 2 locations and 54 employees, too small.","Poor Fit","low","","","","","5","False",""
"823907779","Farmers Cooperative Equity Company","31111903","3111","False","Prospect","27.4","41.2","35.7","Prospect (ICP-based): 4/4 factors with data","Isabel","KS","52.0","11187845.0","25","22.0","70.9","99.3","75.0","Small agricultural cooperative with only 2 locations and manufacturing focus.","Poor Fit","low","","","","","6","False",""
"425039716","Ingredion Incorporated","31121101","3112","False","Prospect","57.6","65.3","62.2","Prospect (ICP-based): 3/4 factors with data","Westchester","IL","11200.0","7430000000.0","50","57.8","100.0","100.0","75.0","Large ingredient manufacturer with 17 locations and 11,200 employees but declining operations reduces attractiveness.","Medium Priority","low","","","","","1","False",""
"42575555","ADM","31121102","3112","False","Prospect","57.6","74.7","67.9","Prospect (ICP-based): 4/4 factors with data","Mississauga","ON","3761.0","94989752.0","68","59.9","100.0","100.0","75.0","ADM is a major food processing company with 19 locations (excellent multi-site fit), $95M revenue, 3,761 employees, and 'Growing' indicator. Strong location count aligns perfectly with OpenWorks' multi-site consolidation specialty. However, research failure prevents assessment of centralized procurement structure, which is critical for enterprise accounts.","High Priority","low","","","","","1","False",""
"689843944","Azteca Milling, LP","31121102","3112","False","Prospect","57.6","73.0","66.8","Prospect (ICP-based): 4/4 factors with data","Irving","TX","4034.0","463413656.0","68","51.3","100.0","100.0","75.0","Azteca Milling has 12 locations with $463M revenue and 'Growing' indicator - solid multi-site fit (75-89 baseline) with potential expansion momentum. Part of Gruma Corporation suggests centralized operations likely. Grain milling manufacturing aligns with OpenWorks' OSHA/machinery cleaning capabilities, but research failure prevents validation of growth projects or outsourcing readiness.","Medium Priority","low","","","","","2","False",""
"9258914","The Mennel Milling Company","31121102","3112","False","Prospect","57.6","69.8","64.9","Prospect (ICP-based): 4/4 factors with data","Fostoria","OH","588.0","44612952.0","63","54.2","91.5","100.0","75.0","Mennel Milling (flour milling) has 14 locations and fits OpenWorks' manufacturing vertical with likely food safety/OSHA compliance requirements. However, smaller revenue ($44.6M) and complete research failure prevents validation of centralized operations or procurement sophistication. The milling industry typically has dusty, high-maintenance facilities that could benefit from professional cleaning programs.","Medium Priority","medium","","","","","3","False",""
"438051063","Ardent Mills, LLC","31121102","3112","False","Prospect","57.6","69.4","64.7","Prospect (ICP-based): 4/4 factors with data","Denver","CO","100.0","18264768.0","62","64.4","78.2","100.0","75.0","Ardent Mills operates 24 locations (excellent multi-site fit) in manufacturing/food processing (NAICS 3112), which aligns with OpenWorks' manufacturing vertical requiring OSHA compliance and specialized cleaning. However, complete research failure prevents validation of centralized operations, growth signals, or outsourcing readiness. Revenue appears unusually low ($18M) for 100 employees across 24 facilities, suggesting potential data quality issues.","Medium Priority","low","","","","","4","False",""
"400101259","Bay State Milling Company","31121102","3112","False","Prospect","57.6","68.9","64.4","Prospect (ICP-based): 4/4 factors with data","Quincy","MA","1897.0","56668006.0","60","54.2","95.1","100.0","75.0","Bay State Milling operates 14 locations (good multi-site fit) with $57M revenue and 1,897 employees in grain milling (NAICS 3112), matching Ardent Mills' manufacturing vertical. Food processing requires compliance-driven cleaning, but research failure prevents validation of centralized operations, vendor management sophistication, or facilities leadership structure. Mid-tier location count suggests vendor consolidation opportunity.","Medium Priority","low","","","","","5","False",""
"26212829","P&H Milling Inc","31121102","3112","False","Prospect","57.6","63.0","60.8","Prospect (ICP-based): 3/4 factors with data","Cambridge","ON","437.0","148425000.0","50","46.1","100.0","100.0","75.0","Grain milling operation with 9 locations and $148M revenue fits multi-site profile. Food manufacturing typically requires stringent sanitation protocols and OSHA compliance. However, complete research failure prevents assessment of centralized operations, outsourcing readiness, or any switching signals. Canadian location noted.","Medium Priority","low","","","","","6","False",""
"21008776","Rogers Foods Ltd","31121102","3112","False","Prospect","57.6","44.1","49.5","Prospect (ICP-based): 4/4 factors with data","Armstrong","BC","973.0","72023179.0","20","27.7","98.7","100.0","75.0","Food manufacturing company with 3 locations, wrong industry for facility services focus.","Poor Fit","low","","","","","7","False",""
"440024583","Archer-Daniels-Midland Company North American Headquarters","31121106","3112","False","Prospect","57.6","91.2","77.8","Prospect (ICP-based): 4/4 factors with data","Decatur","IL","3053.0","89993133.0","85","100.0","100.0","100.0","75.0","ADM with 282 locations is exceptional multi-site fit (100 points). NAICS 3112 (grain milling/manufacturing) aligns with OpenWorks' manufacturing vertical, likely requiring OSHA compliance cleaning (+8 points). $90M revenue and 3K employees suggests strong operational sophistication (+10 points). Massive location count virtually guarantees centralized procurement needs.","High Priority","medium","","","","","1","False",""
"9405630","Kerry","31121106","3112","False","Prospect","57.6","75.5","68.3","Prospect (ICP-based): 4/4 factors with data","Beloit","WI","2000.0","567000000.0","68","63.6","100.0","100.0","75.0","Kerry operates 23 locations in food manufacturing (NAICS 3112), which aligns with OpenWorks' manufacturing vertical and multi-site consolidation strength. However, complete research failure prevents validation of centralized operations, compliance burden (OSHA/FDA), or outsourcing readiness signals. Revenue scale ($567M) suggests operational sophistication.","Medium Priority","low","","","","","2","False",""
"197277","Star of the West Milling Company","31121106","3112","False","Prospect","57.6","72.1","66.3","Prospect (ICP-based): 4/4 factors with data","Frankenmuth","MI","332.0","63657860.0","65","56.7","96.9","100.0","75.0","Star of the West Milling has good multi-site presence (16 locations) and manufacturing NAICS code suggests OSHA compliance needs. Grain milling facilities require specialized cleaning for machinery/conveyor areas and dust control. Mid-market size ($64M revenue) suggests accessible decision-makers, though web research failed to validate centralized operations.","Medium Priority","medium","","","","","3","False",""
